index,true_class,pred_class,confidence,correct,votes
45926,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
45927,masquerade_fake_normal,injection,1.0,False,{'injection': 2.0}
45928,masquerade_fake_normal,injection,1.0,False,{'injection': 2.0}
45929,high_StNum,high,0.25,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
45930,masquerade_fake_normal,injection,1.0,False,{'injection': 2.0}
45931,high_StNum,high,0.2727272727272727,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
45932,random_replay,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
45933,masquerade_fake_normal,injection,1.0,False,{'injection': 2.0}
45934,random_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
45935,random_replay,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
45936,random_replay,injection,1.0,False,{'injection': 2.0}
45937,normal,injection,1.0,False,{'injection': 2.0}
45938,poisoned_high_rate,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
45939,injection,grayhole,0.25,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
45940,injection,injection,0.4,True,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
45941,high_StNum,poisoned,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 1.0}"
45942,inverse_replay,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
45943,random_replay,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
45944,grayhole,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
45945,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
45946,injection,injection,0.3333333333333333,True,"{'grayhole': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
45947,masquerade_fake_fault,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
45948,random_replay,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
45949,random_replay,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'random': 1.0}"
45950,random_replay,injection,1.0,False,{'injection': 2.0}
45951,random_replay,injection,1.0,False,{'injection': 2.0}
45952,normal,injection,1.0,False,{'injection': 2.0}
45953,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
45954,injection,injection,0.3333333333333333,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'poisoned': 2.0, 'random': 1.0}"
45955,normal,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
45956,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
45957,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
45958,injection,injection,0.42857142857142855,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
45959,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'poisoned': 2.0}"
45960,random_replay,injection,0.6,False,"{'injection': 3.0, 'poisoned': 1.0, 'random': 1.0}"
45961,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
45962,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
45963,masquerade_fake_fault,injection,0.6,False,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0}"
45964,masquerade_fake_fault,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
45965,masquerade_fake_fault,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
45966,masquerade_fake_normal,high,0.25,False,"{'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
45967,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
45968,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
45969,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
45970,masquerade_fake_normal,high,0.25,False,"{'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
45971,random_replay,injection,1.0,False,{'injection': 2.0}
45972,high_StNum,poisoned,0.3076923076923077,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
45973,high_StNum,injection,0.5,False,"{'injection': 3.0, 'poisoned': 3.0}"
45974,masquerade_fake_fault,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
45975,masquerade_fake_normal,high,0.25,False,"{'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
45976,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
45977,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
45978,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
45979,grayhole,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
45980,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
45981,masquerade_fake_normal,high,0.25,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 1.0}"
45982,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
45983,masquerade_fake_fault,injection,0.42857142857142855,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
45984,high_StNum,injection,0.3333333333333333,False,"{'high': 2.0, 'injection': 3.0, 'poisoned': 3.0, 'random': 1.0}"
45985,high_StNum,high,0.2,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 2.0}"
45986,normal,injection,1.0,False,{'injection': 2.0}
45987,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
45988,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
45989,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
45990,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
45991,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
45992,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
45993,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'random': 1.0}"
45994,high_StNum,poisoned,0.26666666666666666,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
45995,normal,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'random': 1.0}"
45996,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
45997,masquerade_fake_fault,injection,0.6,False,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0}"
45998,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
45999,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46000,random_replay,injection,1.0,False,{'injection': 2.0}
46001,injection,injection,0.6,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46002,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'random': 2.0}"
46003,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46004,masquerade_fake_fault,injection,0.6,False,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0}"
46005,masquerade_fake_normal,high,0.25,False,"{'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
46006,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46007,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46008,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
46009,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46010,masquerade_fake_normal,high,0.25,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 1.0}"
46011,high_StNum,high,0.2727272727272727,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
46012,masquerade_fake_normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
46013,high_StNum,poisoned,0.3076923076923077,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
46014,high_StNum,poisoned,0.3333333333333333,False,"{'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 1.0}"
46015,random_replay,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
46016,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'random': 1.0}"
46017,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46018,injection,injection,0.3333333333333333,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'poisoned': 2.0, 'random': 1.0}"
46019,injection,injection,0.5,True,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 2.0}"
46020,masquerade_fake_fault,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
46021,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
46022,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46023,high_StNum,poisoned,0.26666666666666666,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 3.0}"
46024,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
46025,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46026,masquerade_fake_fault,injection,0.6,False,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0}"
46027,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
46028,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46029,poisoned_high_rate,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46030,random_replay,injection,0.2857142857142857,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 2.0}"
46031,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46032,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46033,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46034,high_StNum,high,0.23076923076923078,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 2.0}"
46035,high_StNum,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46036,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46037,grayhole,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
46038,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46039,injection,injection,0.2857142857142857,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
46040,random_replay,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
46041,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46042,high_StNum,injection,0.3,False,"{'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 1.0}"
46043,inverse_replay,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
46044,masquerade_fake_fault,injection,0.6,False,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0}"
46045,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
46046,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46047,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
46048,injection,injection,0.6,True,"{'injection': 3.0, 'poisoned': 2.0}"
46049,injection,injection,0.375,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
46050,injection,injection,0.4,True,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46051,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46052,high_StNum,poisoned,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
46053,inverse_replay,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
46054,random_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
46055,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46056,grayhole,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
46057,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46058,high_StNum,poisoned,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 1.0}"
46059,injection,injection,0.5,True,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46060,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
46061,normal,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
46062,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46063,normal,grayhole,0.25,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
46064,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46065,masquerade_fake_fault,injection,0.5,False,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46066,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
46067,grayhole,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46068,normal,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
46069,normal,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
46070,grayhole,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
46071,normal,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
46072,grayhole,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
46073,normal,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
46074,grayhole,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
46075,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
46076,normal,injection,1.0,False,{'injection': 2.0}
46077,grayhole,injection,1.0,False,{'injection': 2.0}
46078,normal,injection,1.0,False,{'injection': 2.0}
46079,grayhole,injection,1.0,False,{'injection': 2.0}
46080,normal,injection,1.0,False,{'injection': 2.0}
46081,normal,injection,1.0,False,{'injection': 2.0}
46082,grayhole,injection,1.0,False,{'injection': 2.0}
46083,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
46084,normal,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
46085,grayhole,injection,1.0,False,{'injection': 2.0}
46086,poisoned_high_rate,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46087,normal,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
46088,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46089,injection,injection,0.3333333333333333,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'poisoned': 2.0, 'random': 1.0}"
46090,random_replay,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46091,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46092,injection,injection,0.4,True,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
46093,grayhole,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
46094,normal,injection,1.0,False,{'injection': 2.0}
46095,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
46096,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
46097,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46098,high_StNum,high,0.23076923076923078,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 2.0}"
46099,masquerade_fake_fault,injection,0.5,False,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46100,high_StNum,poisoned,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'poisoned': 4.0, 'random': 2.0}"
46101,injection,injection,0.5,True,"{'injection': 1.0, 'masquerade': 1.0}"
46102,grayhole,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
46103,normal,injection,1.0,False,{'injection': 2.0}
46104,injection,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
46105,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46106,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46107,injection,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
46108,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
46109,masquerade_fake_normal,high,0.2222222222222222,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
46110,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46111,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46112,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
46113,injection,injection,0.42857142857142855,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
46114,masquerade_fake_fault,injection,0.6,False,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0}"
46115,masquerade_fake_normal,high,0.25,False,"{'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
46116,random_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
46117,normal,injection,1.0,False,{'injection': 2.0}
46118,grayhole,injection,1.0,False,{'injection': 2.0}
46119,high_StNum,high,0.2727272727272727,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
46120,high_StNum,poisoned,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 1.0}"
46121,injection,injection,0.375,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
46122,normal,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
